Date,Close/Last,Volume,Open,High,Low
06/01/2022,$15.22,1441842,$16.36,$16.66,$14.055
05/31/2022,$16.66,1215805,$18.69,$19.99,$15.8588
05/27/2022,$18.30,1143922,$17.27,$18.98,$17.18
05/26/2022,$17.18,1063049,$15.61,$17.66,$15.57
05/25/2022,$15.43,207470,$15.09,$15.50,$14.75
05/24/2022,$14.99,289605,$15.57,$15.57,$14.33
05/23/2022,$15.49,124982,$14.51,$15.50,$14.45
05/20/2022,$14.49,287650,$14.80,$14.98,$14.15
05/19/2022,$14.68,112526,$13.79,$14.80,$13.72
05/18/2022,$13.87,309419,$14.32,$14.5099,$13.70
05/17/2022,$14.66,306382,$14.85,$14.95,$14.4125
05/16/2022,$14.32,149951,$14.55,$14.84,$14.00
05/13/2022,$14.55,276649,$14.40,$14.77,$14.00
05/12/2022,$14.09,209240,$13.02,$14.82,$12.71
05/11/2022,$13.77,270880,$14.10,$14.55,$13.54
05/10/2022,$14.04,375582,$14.88,$14.96,$13.10
05/09/2022,$14.33,567667,$15.34,$15.34,$13.66
05/06/2022,$15.93,585124,$17.27,$17.29,$15.27
05/05/2022,$17.02,447914,$17.98,$18.0982,$16.66
05/04/2022,$17.54,484672,$17.27,$17.59,$16.515
05/03/2022,$16.98,615219,$15.94,$17.24,$15.94
05/02/2022,$15.94,286748,$15.60,$16.0499,$15.11
04/29/2022,$15.80,307929,$15.62,$15.95,$15.45
04/28/2022,$15.77,209929,$15.18,$15.88,$15.15
04/27/2022,$15.22,180428,$15.39,$15.96,$14.86
04/26/2022,$15.39,261248,$15.77,$15.826,$15.14
04/25/2022,$16.05,410188,$15.16,$16.18,$14.31
04/22/2022,$15.71,676693,$16.59,$16.77,$14.96
04/21/2022,$16.91,498472,$17.87,$18.01,$16.67
04/20/2022,$17.11,410159,$17.47,$17.75,$16.70
04/19/2022,$17.04,506917,$17.30,$17.75,$16.3837
04/18/2022,$17.29,572149,$15.73,$17.30,$15.70
04/14/2022,$15.86,279536,$15.69,$16.0224,$15.35
04/13/2022,$15.90,459166,$15.98,$16.30,$15.00
04/12/2022,$16.18,725005,$16.70,$16.73,$14.65
04/11/2022,$16.36,592895,$17.82,$18.09,$15.73
04/08/2022,$17.02,718455,$18.62,$19.48,$16.63
04/07/2022,$17.66,738404,$16.52,$18.00,$16.42
04/06/2022,$16.20,386539,$15.77,$16.75,$15.33
04/05/2022,$15.99,409937,$16.65,$17.01,$15.61
04/04/2022,$16.50,968285,$15.84,$17.36,$15.75
04/01/2022,$15.53,1083215,$13.98,$16.59,$13.90
03/31/2022,$13.59,181212,$13.08,$13.85,$13.01
03/30/2022,$13.18,561451,$13.68,$13.99,$12.95
03/29/2022,$13.75,239470,$14.30,$14.30,$13.57
03/28/2022,$13.97,504347,$14.65,$14.80,$13.6759
03/25/2022,$14.53,437829,$15.00,$15.10,$13.61
03/24/2022,$14.69,456878,$14.60,$15.22,$14.34
03/23/2022,$14.40,337378,$13.99,$14.59,$13.715
03/22/2022,$13.92,535941,$13.01,$14.30,$12.75
